student_id,course_id,weekly_login_frequency,average_session_time,content_completion_rate,forum_participation_score,assessment_timeliness
3079,17,0.0,10.12,0.57,0.1,0.49
19427,107,0.0,12.95,0.44,0.0,0.47
16422,2,0.0,9.72,0.26,0.1,0.52
16195,62,0.0,8.55,0.17,0.0,0.46
7009,104,1.0,1.0,0.35,0.0,0.54
12331,149,0.0,15.54,0.58,0.0,0.51
6491,32,1.0,19.01,0.61,0.0,0.49
4394,28,0.0,2.51,0.57,0.0,0.52
9259,14,0.0,21.31,0.59,0.1,0.42
5318,65,1.0,8.18,0.49,0.0,0.6
13390,57,1.0,12.42,0.6,0.0,0.46
13843,163,0.0,4.91,0.37,0.0,0.96
10164,67,0.0,5.72,0.76,0.0,0.52
16705,113,0.0,32.23,0.51,0.0,0.58
11308,19,1.0,13.67,0.43,0.0,0.52
5266,164,0.0,4.75,0.52,0.0,0.52
9229,92,1.0,29.44,0.28,0.0,0.44
13975,103,0.0,2.2,0.7,0.1,0.41
14502,116,0.0,7.45,0.8,0.0,0.6
16140,98,0.0,3.52,0.21,0.0,0.54
18292,112,1.0,2.24,0.7,0.0,0.84
16191,162,0.0,28.26,0.25,0.0,0.89
1819,119,0.0,2.33,0.33,0.1,0.48
17463,160,0.0,16.96,0.39,0.1,0.71
18935,145,0.0,9.21,0.33,0.0,0.49
13846,8,1.0,20.71,0.36,0.0,0.49
3086,124,1.0,7.49,0.77,0.0,0.55
3310,180,1.0,70.11,0.63,0.0,0.49
821,139,1.0,5.14,0.55,0.0,0.47
9182,102,0.0,1.0,0.27,0.0,0.57
6197,25,0.0,16.71,0.22,0.0,0.55
10486,103,0.0,39.64,0.43,0.1,0.48
2995,164,0.0,58.14,0.34,0.0,0.87
17242,82,0.0,40.31,0.51,0.1,0.49
15213,151,0.0,6.11,0.69,0.1,0.54
9537,105,1.0,1.75,0.5,0.0,0.5
14443,38,0.0,5.93,0.47,0.0,0.55
4745,84,1.0,13.81,0.39,0.0,0.46
6347,156,0.0,7.68,0.53,0.0,0.49
8682,174,0.0,13.67,0.58,0.0,0.55
7084,151,0.0,20.16,0.47,0.1,0.54
13401,118,0.0,37.07,0.52,0.0,0.48
10447,50,0.0,13.21,0.63,0.0,0.71
12821,153,1.0,12.8,0.69,0.0,0.49
14214,8,0.0,1.21,0.4,0.0,0.55
1598,6,0.0,18.33,0.37,0.0,0.58
18064,126,1.0,4.86,0.42,0.0,0.5
13269,113,0.0,8.91,0.34,0.0,0.53
13166,179,0.0,39.23,0.77,0.0,0.46
17845,99,1.0,31.97,0.56,0.0,0.54
2533,146,0.0,6.48,0.54,0.1,0.56
12860,177,0.0,1.55,0.37,0.0,0.44
6219,66,0.0,10.57,0.72,0.0,0.48
15197,33,0.0,9.55,0.23,0.0,0.59
18864,42,1.0,1.0,0.29,0.0,0.52
4743,175,1.0,3.53,0.38,0.0,0.51
12459,162,0.0,9.76,0.64,0.0,0.56
2927,92,0.0,19.83,0.63,0.0,0.36
5320,21,1.0,29.69,0.38,0.0,0.54
12036,43,0.0,2.44,0.42,0.0,0.5
15361,144,0.0,19.45,0.45,0.1,0.47
7722,164,0.0,9.51,0.59,0.0,0.5
2280,162,0.0,7.59,0.59,0.1,0.51
8915,72,0.0,31.09,0.48,0.1,0.53
18926,169,1.0,2.71,0.47,0.0,0.54
4272,112,1.0,1.0,0.48,0.0,0.52
1553,30,0.0,37.19,0.37,0.0,0.49
17356,174,0.0,15.91,0.49,0.0,0.56
10387,107,0.0,3.1,0.41,0.1,0.53
14540,4,0.0,77.24,0.41,0.1,0.49
18263,118,0.0,4.82,0.65,0.0,0.45
10145,124,0.0,2.64,0.57,0.0,0.5
13321,22,1.0,3.14,0.71,0.0,0.5
15466,23,0.0,36.88,0.54,0.0,0.41
523,179,0.0,1.0,0.37,0.0,0.48
15089,106,1.0,10.33,0.36,0.0,0.42
9193,10,1.0,19.83,0.65,0.0,0.37
16038,137,0.0,15.56,0.25,0.0,0.57
1156,133,1.0,1.0,0.59,0.0,0.53
5818,46,0.0,27.68,0.28,0.0,0.52
155,124,0.0,3.21,0.75,0.0,0.47
2280,77,1.0,4.79,0.48,0.0,0.55
5612,32,0.0,6.73,0.54,0.1,0.46
15930,123,0.0,37.12,0.37,0.0,0.57
16092,142,0.0,3.14,0.18,0.0,0.5
17714,129,0.0,5.84,0.52,0.0,0.46
2842,64,1.0,48.82,0.39,0.0,0.46
7432,82,0.0,47.46,0.87,0.1,0.52
253,35,0.0,13.48,0.56,0.0,0.55
19356,38,0.0,33.06,0.65,0.0,0.52
14919,50,0.0,27.34,0.54,0.0,0.46
13286,66,0.0,21.67,0.4,0.0,0.54
3453,71,0.0,4.14,0.19,0.0,0.55
19012,82,0.0,1.0,0.62,0.0,0.53
11261,153,1.0,11.7,0.32,0.0,0.53
13829,151,0.0,51.86,0.53,0.0,0.46
8475,172,0.0,3.94,0.31,0.0,0.94
11619,40,0.0,11.83,0.41,0.0,0.5
17388,13,1.0,30.43,0.25,0.0,0.45
6706,123,1.0,22.49,0.25,0.0,0.52
4491,176,1.0,3.9,0.19,0.0,0.56
6073,41,1.0,1.0,0.24,0.0,0.72
12077,159,0.0,13.68,0.25,0.0,0.54
6867,98,0.0,21.12,0.38,0.0,0.47
14316,33,0.0,7.66,0.27,0.0,0.46
14657,179,0.0,2.58,0.67,0.0,0.55
6636,66,1.0,1.0,0.67,0.0,0.48
5997,98,1.0,5.05,0.54,0.0,0.46
13356,22,1.0,2.26,0.47,0.0,0.51
10067,119,0.0,1.0,0.51,0.0,0.53
9102,171,0.0,7.42,0.56,0.0,0.5
3415,122,1.0,3.74,0.37,0.0,0.48
10778,30,0.0,62.99,0.49,0.1,0.47
10067,173,0.0,22.15,0.16,0.0,0.54
10963,50,0.0,12.19,0.53,0.1,0.67
14009,110,1.0,7.33,0.54,0.0,0.61
699,135,0.0,4.58,0.85,0.0,0.53
2499,129,1.0,2.3,0.54,0.0,0.47
6749,76,0.0,5.76,0.24,0.0,0.44
17005,156,0.0,5.16,0.68,0.0,0.52
17143,126,0.0,5.21,0.34,0.0,0.44
2667,26,0.0,5.82,0.72,0.0,0.5
14135,8,0.0,8.34,0.54,0.0,0.51
12124,107,0.0,4.32,0.47,0.1,0.75
11045,129,1.0,5.15,0.62,0.0,0.49
15302,32,1.0,14.08,0.62,0.0,0.77
3002,27,0.0,1.0,0.55,0.0,0.51
5311,116,0.0,40.19,0.58,0.0,0.52
435,62,1.0,11.28,0.63,0.0,0.53
13991,144,0.0,4.3,0.59,0.0,0.73
9341,81,0.0,15.37,0.82,0.1,0.5
2423,161,1.0,10.17,0.65,0.0,0.39
15599,96,0.0,15.25,0.56,0.0,0.47
16858,91,0.0,11.58,0.73,0.1,0.42
5650,172,0.0,4.41,0.53,0.0,0.58
7177,102,0.0,8.18,0.44,0.0,0.95
4630,12,0.0,5.78,0.65,0.0,0.51
16427,157,0.0,16.41,0.64,0.0,0.58
10315,104,0.0,4.98,0.2,0.1,0.55
6623,40,0.0,6.44,0.39,0.0,0.46
16169,61,0.0,11.41,0.14,0.1,0.51
16430,141,0.0,12.77,0.68,0.0,0.57
5697,31,0.0,8.41,0.73,0.0,0.54
12182,40,1.0,1.0,0.42,0.0,0.45
10669,69,0.0,1.0,0.49,0.0,0.49
13038,25,1.0,4.47,0.41,0.0,0.43
3961,3,0.0,17.16,0.54,0.0,0.55
11428,143,1.0,13.47,0.51,0.0,0.41
18756,33,1.0,37.25,0.6,0.0,0.52
10332,142,0.0,25.26,0.32,0.1,0.63
19440,124,0.0,28.2,0.57,0.0,0.47
15156,86,0.0,25.73,0.31,0.0,0.46
6431,121,0.0,8.39,0.35,0.0,0.48
10285,65,0.0,6.35,0.8,0.0,0.51
2026,14,0.0,6.68,0.81,0.0,0.54
13418,143,0.0,25.26,0.54,0.0,0.52
12981,133,0.0,35.96,0.38,0.0,0.4
14746,11,0.0,7.03,0.59,0.0,0.5
16510,12,0.0,6.73,0.29,0.1,0.51
649,114,0.0,1.0,0.35,0.0,0.52
12574,47,0.0,18.44,0.85,0.0,0.64
8128,39,0.0,45.26,0.66,0.0,0.55
962,118,0.0,15.21,0.55,0.1,0.51
1287,91,0.0,19.32,0.63,0.0,0.61
94,41,0.0,6.65,0.7,0.0,0.42
15311,32,1.0,7.55,0.39,0.0,0.45
1201,58,0.0,1.0,0.63,0.0,0.53
13442,155,0.0,39.28,0.53,0.1,0.41
14338,30,0.0,1.19,0.32,0.1,0.54
19823,157,0.0,12.32,0.8,0.0,0.87
6703,77,1.0,8.74,0.77,0.0,0.45
5829,121,1.0,4.85,0.31,0.0,0.58
15960,53,1.0,8.31,0.4,0.0,0.55
5967,150,0.0,21.62,0.35,0.0,0.52
16185,90,0.0,32.27,0.26,0.1,0.48
9973,141,0.0,56.24,0.65,0.1,0.49
12714,95,0.0,15.05,0.2,0.0,0.73
13705,80,0.0,5.51,0.57,0.0,0.56
15219,85,0.0,17.85,0.85,0.1,0.51
9693,118,1.0,1.01,0.61,0.0,0.51
1029,155,0.0,2.95,0.44,0.0,0.51
594,6,0.0,8.52,0.28,0.0,0.54
13572,156,0.0,2.48,0.48,0.0,0.51
6087,15,0.0,4.94,0.19,0.0,0.47
4040,180,1.0,6.44,0.13,0.0,0.54
13097,98,0.0,6.42,0.63,0.0,0.51
14196,89,0.0,20.02,0.33,0.0,0.58
3027,37,0.0,43.68,0.44,0.0,0.43
4313,92,1.0,17.96,0.22,0.0,0.47
5734,72,1.0,23.91,0.47,0.0,0.47
11295,44,0.0,1.0,0.3,0.0,0.49
5844,2,0.0,4.65,0.79,0.0,0.77
8355,101,1.0,3.51,0.6,0.0,0.43
11253,33,0.0,34.73,0.35,0.0,0.5
6561,139,0.0,23.52,0.51,0.1,0.52
18726,107,1.0,4.3,0.43,0.0,0.57
9354,42,0.0,34.14,0.57,0.0,0.51
10637,109,1.0,4.68,0.45,0.0,0.43
10947,56,0.0,5.38,0.6,0.0,0.47
919,168,0.0,61.62,0.66,0.0,0.48
17503,54,0.0,6.92,0.6,0.0,0.52
11714,140,0.0,20.84,0.81,0.1,0.57
237,62,0.0,20.35,0.68,0.0,0.58
12308,119,0.0,4.91,0.74,0.0,0.55
11611,152,1.0,14.67,0.32,0.0,0.52
2833,180,0.0,18.97,0.33,0.0,0.45
41,81,1.0,63.32,0.72,0.0,0.54
18383,164,0.0,9.99,0.58,0.0,0.55
1698,89,0.0,24.64,0.38,0.0,0.54
18947,13,0.0,11.15,0.48,0.0,0.52
9689,38,0.0,37.73,0.18,0.0,0.42
14353,84,1.0,8.76,0.64,0.0,0.98
15038,3,0.0,21.75,0.28,0.0,0.48
6615,45,0.0,3.38,0.36,0.0,0.43
2234,64,1.0,10.35,0.58,0.0,0.52
5103,53,0.0,17.79,0.45,0.0,0.58
19441,11,0.0,6.44,0.51,0.1,0.53
8457,162,0.0,6.36,0.65,0.0,0.5
15723,57,0.0,26.7,0.28,0.1,0.45
9448,100,0.0,13.07,0.47,0.0,0.55
9818,168,0.0,25.12,0.73,0.1,0.46
7807,112,0.0,17.84,0.64,0.0,0.52
13464,93,0.0,8.57,0.44,0.0,0.51
6178,56,0.0,4.8,0.73,0.0,0.41
5985,67,1.0,7.24,0.64,0.0,0.45
2348,154,1.0,1.0,0.8,0.0,0.55
5086,41,0.0,1.94,0.71,0.0,0.61
14181,174,0.0,20.35,0.78,0.0,0.44
10275,170,0.0,16.25,0.62,0.0,0.51
6727,104,1.0,30.88,0.67,0.0,0.5
18295,84,0.0,1.0,0.81,0.0,0.4
16428,176,1.0,26.25,0.82,0.0,0.5
818,140,0.0,27.04,0.43,0.0,0.54
10253,144,0.0,42.15,0.45,0.0,0.85
18463,106,0.0,1.0,0.51,0.0,0.51
9701,61,0.0,20.0,0.75,0.0,0.5
18050,24,0.0,23.51,0.63,0.0,0.54
2665,131,0.0,4.35,0.49,0.1,0.47
11782,97,0.0,40.4,0.67,0.0,0.5
6414,115,0.0,2.21,0.36,0.1,0.52
9516,36,1.0,2.87,0.65,0.0,0.59
12577,70,1.0,8.61,0.52,0.0,0.48
9520,95,1.0,7.73,0.43,0.0,0.41
3702,97,0.0,36.92,0.59,0.0,0.46
503,170,0.0,6.61,0.23,0.1,0.4
2061,127,0.0,17.77,0.28,0.1,0.47
16105,177,0.0,3.18,0.29,0.0,0.48
16452,32,0.0,23.68,0.62,0.0,0.55
16616,169,0.0,15.15,0.35,0.1,0.62
25,54,1.0,42.95,0.36,0.0,0.52
9840,22,1.0,4.85,0.34,0.0,0.45
12853,153,0.0,46.66,0.45,0.1,0.46
7532,36,1.0,21.48,0.62,0.0,0.55
4316,134,0.0,7.98,0.67,0.0,0.48
4158,32,0.0,1.0,0.27,0.0,0.48
1604,27,0.0,5.15,0.37,0.0,0.48
2318,172,0.0,6.94,0.67,0.0,0.41
13143,146,1.0,12.31,0.36,0.0,0.44
11698,119,0.0,15.09,0.41,0.0,0.67
1072,172,1.0,32.43,0.81,0.0,0.5
13359,79,0.0,4.86,0.61,0.0,0.44
3710,79,0.0,4.15,0.69,0.0,0.44
14127,172,0.0,18.68,0.47,0.0,0.51
11930,67,1.0,7.24,0.38,0.0,0.5
3070,95,0.0,13.81,0.39,0.0,0.47
9991,91,0.0,8.73,0.6,0.0,0.46
10568,4,0.0,17.56,0.87,0.0,0.56
189,74,1.0,10.88,0.25,0.0,0.51
178,2,1.0,29.28,0.54,0.0,0.61
2176,37,0.0,11.4,0.58,0.0,0.73
14027,104,0.0,10.94,0.61,0.0,0.91
12404,110,0.0,12.85,0.54,0.0,0.48
4225,97,0.0,13.98,0.67,0.0,0.49
13857,119,0.0,10.65,0.54,0.1,0.44
9862,59,0.0,28.35,0.46,0.0,0.54
17149,114,1.0,2.59,0.29,0.0,0.52
2354,64,1.0,5.45,0.69,0.0,0.44
8989,52,0.0,4.34,0.75,0.1,0.5
15805,27,1.0,11.94,0.33,0.0,0.46
16291,24,1.0,11.24,0.74,0.0,0.46
11984,37,0.0,27.64,0.76,0.0,0.55
19214,64,0.0,4.63,0.41,0.0,0.42
11373,170,1.0,9.23,0.34,0.0,0.51
5182,118,0.0,86.22,0.61,0.0,0.48
19621,137,0.0,1.0,0.49,0.0,0.46
14961,19,0.0,4.14,0.78,0.0,0.73
4975,40,1.0,16.38,0.22,0.0,0.45
11514,179,0.0,3.33,0.83,0.0,0.48
2605,123,1.0,49.05,0.57,0.0,0.5
5051,173,0.0,9.91,0.52,0.0,0.46
16068,139,0.0,62.08,0.75,0.0,0.56
4500,144,0.0,17.96,0.71,0.0,0.49
9086,29,0.0,1.57,0.48,0.0,0.46
3708,29,1.0,1.84,0.25,0.0,0.47
12957,75,0.0,30.8,0.75,0.1,0.75
12006,71,1.0,23.65,0.21,0.0,0.51
19041,159,0.0,2.37,0.57,0.0,0.48
11415,24,0.0,8.04,0.43,0.0,0.58
18895,29,0.0,11.82,0.54,0.1,0.43
6745,145,1.0,30.82,0.52,0.0,0.55
3330,129,0.0,25.0,0.77,0.1,0.48
8893,125,0.0,13.26,0.57,0.0,0.61
6805,58,0.0,21.18,0.42,0.0,0.59
15256,59,0.0,1.0,0.3,0.0,0.48
7029,116,1.0,7.41,0.43,0.0,0.94
17061,25,0.0,17.46,0.42,0.0,0.55
15386,135,0.0,9.71,0.65,0.0,0.51
18660,76,0.0,7.44,0.58,0.0,0.44
2652,18,0.0,13.31,0.4,0.0,0.51
13287,144,0.0,3.55,0.46,0.0,0.53
19178,175,0.0,6.39,0.53,0.1,0.47
5088,152,1.0,41.06,0.65,0.0,0.54
13410,93,1.0,13.43,0.79,0.0,0.45
6294,20,1.0,12.03,0.42,0.0,0.54
19765,147,0.0,20.19,0.51,0.0,0.48
368,139,0.0,6.53,0.24,0.1,0.6
1089,57,0.0,26.64,0.46,0.0,0.43
5871,69,1.0,33.16,0.55,0.0,0.51
2049,170,0.0,27.34,0.23,0.0,0.51
6392,107,0.0,3.42,0.81,0.1,0.59
3688,120,0.0,1.2,0.4,0.0,0.53
7229,177,0.0,27.1,0.48,0.0,0.5
8355,134,0.0,3.22,0.58,0.0,0.5
7918,69,0.0,4.63,0.37,0.0,0.51
15806,93,0.0,11.0,0.58,0.0,0.62
12514,166,0.0,37.61,0.54,0.0,0.52
6533,156,0.0,19.14,0.34,0.0,0.49
11199,61,1.0,23.64,0.57,0.0,0.59
5838,78,0.0,17.06,0.83,0.1,0.43
955,169,0.0,15.55,0.79,0.0,0.51
8817,59,1.0,8.48,0.24,0.0,0.5
19986,101,0.0,8.25,0.5,0.0,0.49
405,113,1.0,1.0,0.79,0.0,0.54
13134,48,1.0,23.09,0.55,0.0,0.53
886,102,1.0,3.79,0.44,0.0,0.45
2795,123,1.0,10.22,0.66,0.0,0.5
8016,100,1.0,73.93,0.86,0.0,0.54
16894,116,0.0,7.87,0.7,0.0,0.42
12838,68,1.0,7.73,0.42,0.0,0.48
16315,43,0.0,4.95,0.17,0.0,0.52
14476,35,0.0,1.0,0.41,0.0,0.57
8591,63,1.0,31.92,0.62,0.0,0.48
10064,143,0.0,6.7,0.61,0.0,0.5
18917,141,0.0,3.69,0.54,0.0,0.45
6949,69,0.0,23.37,0.53,0.0,0.54
5690,31,1.0,11.98,0.47,0.0,0.45
553,51,0.0,10.73,0.19,0.0,0.39
17492,142,1.0,4.77,0.67,0.0,0.52
8505,162,1.0,27.29,0.56,0.0,0.67
2182,173,1.0,22.4,0.49,0.0,0.65
17254,23,0.0,1.06,0.5,0.0,0.81
19258,175,0.0,9.83,0.46,0.0,0.44
7438,130,0.0,25.64,0.71,0.1,0.53
12254,95,0.0,1.2,0.4,0.0,0.52
11640,54,0.0,21.11,0.5,0.0,0.55
9998,111,1.0,5.96,0.81,0.0,0.5
2889,84,1.0,12.43,0.78,0.1,0.5
6313,45,0.0,7.54,0.45,0.0,0.57
19342,112,1.0,47.17,0.47,0.0,0.4
6801,178,1.0,4.59,0.72,0.0,0.48
5044,111,0.0,60.7,0.37,0.1,0.56
9392,54,0.0,4.92,0.48,0.0,0.56
12465,117,1.0,19.52,0.38,0.0,0.56
14362,132,0.0,4.71,0.66,0.0,0.47
12357,56,1.0,2.34,0.61,0.0,0.39
7805,80,0.0,24.24,0.71,0.0,0.46
10133,32,1.0,14.47,0.56,0.0,0.95
18457,175,1.0,8.11,0.37,0.0,0.4
15191,78,0.0,22.13,0.77,0.0,0.49
13329,120,1.0,2.65,0.31,0.0,0.49
8823,55,0.0,31.38,0.55,0.0,0.39
16328,50,0.0,5.84,0.79,0.0,0.47
6069,60,0.0,11.78,0.66,0.0,0.48
8942,94,0.0,21.15,0.29,0.0,0.67
1594,61,0.0,1.0,0.49,0.0,0.37
2210,33,0.0,2.47,0.33,0.1,0.46
3781,78,1.0,9.67,0.2,0.0,0.52
5642,6,1.0,1.0,0.54,0.0,0.44
9436,3,1.0,5.89,0.58,0.0,0.49
1925,6,1.0,3.88,0.46,0.0,0.44
19152,36,0.0,25.52,0.52,0.0,0.47
10760,161,1.0,8.47,0.77,0.0,0.5
2755,166,1.0,8.7,0.86,0.0,0.48
19987,65,0.0,26.18,0.29,0.0,0.53
922,5,0.0,1.38,0.57,0.0,0.44
8605,44,1.0,35.06,0.46,0.0,0.54
7463,48,0.0,12.71,0.72,0.0,0.45
287,66,0.0,3.2,0.72,0.1,0.87
3624,149,0.0,2.27,0.64,0.0,0.51
613,158,0.0,24.94,0.43,0.1,0.48
12859,83,0.0,6.62,0.62,0.0,0.46
16282,14,0.0,15.23,0.24,0.1,0.52
5148,174,1.0,27.14,0.65,0.0,0.51
2237,72,0.0,64.99,0.68,0.0,0.49
2384,125,0.0,13.28,0.7,0.0,0.49
18319,59,1.0,28.45,0.3,0.0,0.49
14498,162,0.0,1.0,0.71,0.1,0.5
10678,143,0.0,45.59,0.14,0.0,0.52
11095,63,0.0,18.43,0.22,0.0,0.56
917,69,0.0,1.96,0.82,0.0,0.49
16526,5,1.0,8.08,0.13,0.0,0.55
5164,114,0.0,17.74,0.57,0.0,0.61
29,180,0.0,32.33,0.48,0.0,0.86
12520,111,0.0,10.75,0.64,0.0,0.45
15722,53,1.0,1.0,0.46,0.0,0.53
19509,58,0.0,11.52,0.52,0.1,0.55
8436,107,0.0,40.33,0.77,0.0,0.53
4820,54,0.0,16.61,0.43,0.0,0.57
14335,125,0.0,6.44,0.49,0.0,0.43
18831,19,1.0,25.76,0.51,0.0,0.53
4899,83,0.0,13.0,0.81,0.0,0.6
17337,137,0.0,6.76,0.35,0.0,0.53
12291,25,1.0,9.38,0.48,0.0,0.5
16031,157,0.0,7.71,0.67,0.1,0.49
11895,99,0.0,1.35,0.45,0.0,0.52
18499,169,1.0,21.31,0.49,0.0,0.54
16821,110,0.0,22.14,0.35,0.0,0.54
19068,89,0.0,1.58,0.27,0.1,0.46
2568,65,0.0,7.45,0.45,0.0,0.5
10293,150,0.0,34.01,0.47,0.0,0.43
16633,1,0.0,29.58,0.47,0.0,0.47
9428,87,1.0,3.36,0.25,0.0,0.57
13289,89,1.0,7.05,0.29,0.0,0.48
4261,17,1.0,17.76,0.68,0.0,0.54
19077,2,0.0,48.0,0.46,0.1,0.45
3202,114,0.0,26.77,0.72,0.0,0.42
13294,42,0.0,1.92,0.43,0.1,0.53
376,19,1.0,21.45,0.28,0.0,0.5
19284,179,0.0,43.07,0.41,0.0,0.52
8984,22,1.0,2.07,0.3,0.0,0.86
16819,8,0.0,6.21,0.49,0.0,0.48
13540,63,1.0,5.79,0.58,0.0,0.6
12803,73,0.0,17.71,0.44,0.0,0.55
14666,39,0.0,19.35,0.4,0.1,0.38
9779,121,0.0,24.0,0.43,0.1,0.5
6998,79,0.0,12.34,0.51,0.0,0.53
9373,101,0.0,27.92,0.8,0.0,0.59
16335,125,0.0,14.1,0.66,0.0,0.56
17600,92,1.0,29.87,0.31,0.0,0.51
13252,163,1.0,5.45,0.58,0.0,0.55
9368,85,0.0,28.4,0.53,0.1,0.53
11478,131,0.0,39.35,0.8,0.0,0.59
16177,177,0.0,8.52,0.71,0.0,0.42
8098,20,0.0,7.11,0.86,0.1,0.55
3668,46,0.0,16.37,0.65,0.0,0.57
11394,92,0.0,2.06,0.36,0.0,0.57
3993,42,1.0,21.5,0.76,0.0,0.55
14645,78,0.0,1.9,0.56,0.1,0.48
5870,32,0.0,8.69,0.72,0.0,0.5
8154,142,0.0,26.98,0.74,0.1,0.56
11467,11,0.0,21.8,0.48,0.1,0.49
45,151,1.0,4.72,0.2,0.0,0.46
10439,161,1.0,15.65,0.56,0.0,0.48
12967,153,1.0,17.57,0.25,0.0,0.46
11897,168,0.0,8.0,0.42,0.0,0.41
2455,115,1.0,1.0,0.43,0.0,0.4
7521,81,0.0,8.77,0.4,0.0,0.51
5999,88,0.0,13.28,0.46,0.0,0.56
14413,40,0.0,35.74,0.29,0.0,0.52
18506,72,0.0,7.09,0.42,0.0,0.58
19097,6,0.0,3.29,0.53,0.0,0.45
16984,128,0.0,4.35,0.63,0.0,0.53
10032,4,0.0,14.0,0.55,0.0,0.44
19365,161,1.0,23.42,0.71,0.0,0.52
1952,127,0.0,41.98,0.42,0.0,0.53
4382,179,0.0,2.63,0.41,0.0,0.74
4431,90,0.0,36.59,0.18,0.1,0.58
15206,123,0.0,39.95,0.31,0.0,0.42
9283,50,0.0,14.5,0.62,0.0,0.47
18523,32,1.0,1.64,0.23,0.0,0.47
9982,22,0.0,6.47,0.2,0.0,0.56
11625,112,0.0,1.43,0.22,0.1,0.44
3827,19,0.0,5.21,0.46,0.0,0.55
17114,169,0.0,2.77,0.53,0.0,0.46
8534,112,1.0,6.06,0.66,0.0,0.59
11152,19,1.0,2.99,0.48,0.0,0.5
6920,5,0.0,4.37,0.47,0.0,0.5
12354,143,1.0,2.34,0.35,0.0,0.51
4188,69,1.0,30.45,0.48,0.0,0.5
15907,131,0.0,31.93,0.52,0.1,0.61
2959,22,0.0,7.51,0.44,0.0,0.53
14924,155,0.06,19.51,0.48,0.0,0.42
9132,110,1.0,22.06,0.69,0.0,0.61
18608,59,1.0,71.52,0.42,0.0,0.47
15783,84,0.0,7.34,0.58,0.1,0.45
7458,115,1.0,18.02,0.67,0.0,0.52
1539,171,1.0,29.95,0.39,0.0,0.43
3063,125,0.0,30.78,0.68,0.0,0.52
19297,120,0.0,20.63,0.36,0.0,0.61
7648,110,0.0,7.09,0.23,0.0,0.82
11588,9,0.0,1.0,0.57,0.0,0.33
14952,92,0.0,7.79,0.33,0.0,0.46
4135,173,1.0,28.12,0.63,0.0,0.49
5649,171,0.0,20.05,0.57,0.0,0.49
4099,56,0.0,35.6,0.59,0.1,0.47
13263,10,1.0,15.6,0.14,0.0,0.51
6144,14,1.0,24.62,0.59,0.0,0.46
7127,175,0.0,11.23,0.66,0.0,0.48
14486,68,0.0,28.83,0.41,0.0,0.51
7870,113,0.0,3.7,0.6,0.0,0.42
8911,102,1.0,3.57,0.36,0.0,0.55
11926,45,0.0,12.27,0.64,0.0,0.47
17120,3,0.0,11.25,0.68,0.0,0.34
6026,163,1.0,19.84,0.22,0.0,0.55
4505,16,0.0,3.34,0.43,0.0,0.47
19644,85,0.0,6.79,0.67,0.1,0.56
6097,147,0.0,12.36,0.48,0.0,0.52
19933,38,1.0,5.42,0.39,0.0,0.52
15976,153,0.0,1.7,0.82,0.0,0.53
12409,135,1.0,12.5,0.68,0.0,0.5
4756,147,0.0,1.17,0.56,0.0,0.48
343,49,0.0,36.15,0.44,0.0,0.62
8011,50,0.0,14.85,0.34,0.0,0.5
13018,157,1.0,14.88,0.42,0.0,0.56
2735,6,0.0,15.69,0.57,0.0,0.56
7676,20,1.0,26.24,0.43,0.0,0.46
17935,104,0.0,3.88,0.78,0.0,0.53
9544,178,0.0,10.84,0.61,0.0,0.49
10914,145,1.0,3.12,0.42,0.0,0.58
7018,125,0.0,33.01,0.42,0.0,0.45
16599,69,0.0,4.11,0.66,0.0,0.51
9155,137,1.0,2.03,0.48,0.0,0.48
14596,173,1.0,22.33,0.58,0.0,0.5
7851,1,1.0,18.04,0.69,0.0,0.48
3356,20,0.0,3.79,0.78,0.0,0.48
8838,22,0.0,36.43,0.36,0.0,0.47
12790,42,1.0,32.23,0.74,0.0,0.51
113,121,0.0,10.3,0.54,0.0,0.55
413,152,0.0,12.63,0.71,0.0,0.53
4176,145,1.0,16.03,0.34,0.0,0.52
10971,37,1.0,11.27,0.58,0.0,0.43
9815,39,0.0,1.0,0.38,0.0,0.49
13867,24,1.0,4.84,0.29,0.0,0.54
7979,97,0.0,21.46,0.48,0.0,0.48
9064,179,0.0,7.66,0.46,0.1,0.54
19210,129,0.0,8.17,0.49,0.1,0.46
1597,37,0.0,5.29,0.36,0.0,0.51
11394,55,0.0,54.03,0.24,0.0,0.65
10035,86,0.0,18.4,0.41,0.1,0.52
4819,86,1.0,2.79,0.73,0.0,0.55
16497,86,0.0,21.21,0.67,0.0,0.41
3099,134,1.0,25.38,0.34,0.0,0.47
15393,52,1.0,27.11,0.33,0.0,0.5
8795,37,0.0,16.26,0.35,0.0,0.54
3369,132,0.0,5.67,0.59,0.0,0.56
2411,67,0.0,3.79,0.31,0.1,0.46
12962,116,0.0,4.02,0.57,0.0,0.52
11893,72,0.0,12.06,0.34,0.0,0.54
8750,123,1.0,13.67,0.29,0.0,0.54
7763,108,0.0,14.0,0.74,0.0,0.59
11020,123,0.0,6.52,0.48,0.0,0.43
11962,40,1.0,23.86,0.13,0.0,0.55
5350,6,0.0,2.52,0.47,0.0,0.57
12291,91,0.0,10.3,0.45,0.1,0.46
408,21,0.0,53.03,0.54,0.0,0.47
13570,16,1.0,7.61,0.29,0.0,0.52
11920,110,0.0,29.14,0.72,0.0,0.51
3955,65,0.0,2.91,0.21,0.0,0.49
19742,85,0.0,3.18,0.71,0.0,0.57
